"Electric Power Projections by Electricity Market Module Region"
"https://www.eia.gov/outlooks/aeo/data/browser/#/?id=62-AEO2018&region=3-12&cases=ref2018~ref_cpp~co2fee15~co2fee25&start=2016&end=2050&f=A&linechart=ref2018-d121317a.5-62-AEO2018.3-12~ref_cpp-d121317a.5-62-AEO2018.3-12~co2fee15-d022318a.5-62-AEO2018.3-12~co2fee25-d022318a.5-62-AEO2018.3-12&map=&sourcekey=1"
"Fri Sep 28 2018 10:38:52 GMT-0400 (Eastern Daylight Time)"
"Source: U.S. Energy Information Administration"
"",full name,api key,"units","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","Growth (2017-2050)"
Reference case,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case,62-AEO2018.58.ref2018-d121317a,"GW",0.108591,0.09533,0.081727,0.068294,0.068339,0.06839,0.068438,0.068477,0.068512,0.068543,0.068584,0.06864,0.068699,0.068768,0.068845,0.068933,0.069013,0.069081,0.069147,0.069207,0.069275,0.069336,0.069398,0.06947,0.06954,0.06961,0.069685,0.069755,0.06982,0.069882,0.069941,0.070011,0.070077,0.070144,0.070214,"-0.9%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Petroleum": Reference case with Clean Power Plan,62-AEO2018.58.ref_cpp-d121317a,"GW",0.108591,0.09533,0.081734,0.068299,0.06834,0.068392,0.068436,0.068473,0.068505,0.068537,0.068581,0.068635,0.068695,0.06877,0.068858,0.068954,0.069043,0.069116,0.069181,0.06924,0.069306,0.069366,0.069425,0.069493,0.069559,0.069624,0.069693,0.069759,0.069818,0.069874,0.069927,0.069993,0.070053,0.070115,0.07018,"-0.9%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $15 carbon allowance fee,62-AEO2018.58.co2fee15-d022318a,"GW",0.108591,0.09533,0.081723,0.068294,0.068334,0.068376,0.068424,0.06847,0.06851,0.068542,0.068586,0.06865,0.068726,0.068823,0.068934,0.069057,0.069166,0.069257,0.06934,0.069413,0.069489,0.069558,0.069628,0.06971,0.069788,0.069873,0.069965,0.070057,0.070145,0.070232,0.070318,0.070423,0.070522,0.070624,0.070725,"-0.9%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Petroleum": $25 carbon allowance fee,62-AEO2018.58.co2fee25-d022318a,"GW",0.108591,0.09533,0.081727,0.068299,0.068337,0.068373,0.068421,0.068469,0.068512,0.068547,0.068589,0.068656,0.068742,0.068852,0.068983,0.069123,0.069246,0.069348,0.069437,0.069516,0.069599,0.069668,0.069741,0.069826,0.069909,0.069995,0.070089,0.070183,0.070276,0.07037,0.070464,0.070571,0.070676,0.070785,0.07089,"-0.9%"
Natural Gas,"Electricity: End-Use Sectors: Capacity: Natural Gas",62-AEO2018.59.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case,62-AEO2018.59.ref2018-d121317a,"GW",5.049448,5.075315,5.165915,5.196147,5.23959,5.280759,5.32156,5.365498,5.412593,5.461271,5.511281,5.563781,5.618395,5.674057,5.732931,5.793845,5.85574,5.918733,5.983362,6.048845,6.115681,6.18544,6.255264,6.327415,6.402107,6.479967,6.561134,6.644044,6.732799,6.826494,6.923453,7.028812,7.141617,7.261053,7.388205,"1.1%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Natural Gas": Reference case with Clean Power Plan,62-AEO2018.59.ref_cpp-d121317a,"GW",5.049453,5.075862,5.168194,5.200292,5.24628,5.290711,5.337092,5.384527,5.436019,5.491179,5.545777,5.603132,5.663582,5.724483,5.788436,5.85457,5.921515,5.990143,6.060045,6.131628,6.205448,6.281989,6.358673,6.438154,6.52114,6.609657,6.703825,6.803622,6.912094,7.029592,7.152555,7.284611,7.426686,7.578178,7.741284,"1.3%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $15 carbon allowance fee,62-AEO2018.59.co2fee15-d022318a,"GW",5.075577,5.107347,5.204076,5.245704,5.307533,5.36356,5.419277,5.479938,5.544674,5.613095,5.685534,5.763149,5.84634,5.936404,6.033031,6.137428,6.248002,6.365124,6.490353,6.624259,6.769129,6.924791,7.09311,7.26649,7.449612,7.650126,7.865586,8.100475,8.348732,8.611946,8.888608,9.180782,9.487303,9.80789,10.137738,"2.1%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Natural Gas": $25 carbon allowance fee,62-AEO2018.59.co2fee25-d022318a,"GW",5.074363,5.110178,5.211293,5.261827,5.345415,5.421262,5.495908,5.579773,5.670259,5.769046,5.874994,5.990114,6.114238,6.246531,6.390926,6.545172,6.708507,6.882558,7.066472,7.261708,7.469872,7.690249,7.923887,8.173508,8.433092,8.707807,8.996966,9.300608,9.621811,9.957888,10.306199,10.667736,11.043115,11.430161,11.829333,"2.6%"
Other Gaseous Fuels,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels",62-AEO2018.60.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case,62-AEO2018.60.ref2018-d121317a,"GW",0.622089,0.693857,0.782664,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,"0.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": Reference case with Clean Power Plan,62-AEO2018.60.ref_cpp-d121317a,"GW",0.622089,0.693857,0.782664,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,"0.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $15 carbon allowance fee,62-AEO2018.60.co2fee15-d022318a,"GW",0.622089,0.693857,0.782664,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,"0.6%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other Gaseous Fuels": $25 carbon allowance fee,62-AEO2018.60.co2fee25-d022318a,"GW",0.622089,0.693857,0.782664,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,0.84911,"0.6%"
Renewable Sources,"Electricity: End-Use Sectors: Capacity: Renewable Sources",62-AEO2018.61.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case,62-AEO2018.61.ref2018-d121317a,"GW",0.615889,0.67715,0.678249,0.749981,0.786914,0.825118,0.857511,0.88924,0.924003,0.96214,1.009816,1.067733,1.133416,1.206431,1.290124,1.385238,1.490753,1.608234,1.737185,1.877676,2.028751,2.188956,2.361403,2.545903,2.74324,2.951464,3.172015,3.406829,3.65422,3.914745,4.192459,4.492976,4.810364,5.152653,5.512538,"6.6%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Renewable Sources": Reference case with Clean Power Plan,62-AEO2018.61.ref_cpp-d121317a,"GW",0.615889,0.677173,0.679497,0.750819,0.787027,0.825513,0.857757,0.889227,0.923916,0.963505,1.013535,1.073309,1.13961,1.213895,1.30008,1.397731,1.506896,1.628134,1.760543,1.904763,2.060144,2.224753,2.400602,2.588285,2.788656,2.998848,3.222418,3.460895,3.712361,3.978379,4.261259,4.561768,4.880436,5.221466,5.583367,"6.6%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $15 carbon allowance fee,62-AEO2018.61.co2fee15-d022318a,"GW",0.615889,0.677148,0.677657,0.750464,0.787612,0.826106,0.860648,0.895175,0.932834,0.973746,1.02557,1.087711,1.156052,1.235505,1.329334,1.436297,1.552985,1.681162,1.821501,1.97336,2.135848,2.3068,2.492527,2.685677,2.891652,3.111266,3.342916,3.590752,3.849518,4.119618,4.406462,4.71507,5.044561,5.401659,5.778041,"6.7%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Renewable Sources": $25 carbon allowance fee,62-AEO2018.61.co2fee25-d022318a,"GW",0.615889,0.677157,0.678412,0.75141,0.78903,0.827934,0.863382,0.89992,0.940668,0.985455,1.040561,1.104537,1.176076,1.260209,1.363253,1.474766,1.59328,1.724122,1.866548,2.020589,2.184825,2.356611,2.540011,2.737921,2.948157,3.167405,3.397199,3.639922,3.895079,4.16445,4.453611,4.761513,5.086204,5.436392,5.80695,"6.7%"
Other,"Electricity: End-Use Sectors: Capacity: Other",62-AEO2018.62.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Other": Reference case,62-AEO2018.62.ref2018-d121317a,"GW",0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,"0.0%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Other": Reference case with Clean Power Plan,62-AEO2018.62.ref_cpp-d121317a,"GW",0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,"0.0%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other": $15 carbon allowance fee,62-AEO2018.62.co2fee15-d022318a,"GW",0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,"0.0%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Other": $25 carbon allowance fee,62-AEO2018.62.co2fee25-d022318a,"GW",0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,0.095995,"0.0%"
Total,"Electricity: End-Use Sectors: Capacity: Total",62-AEO2018.63.,"GW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: End-Use Sectors: Capacity: Total": Reference case,62-AEO2018.63.ref2018-d121317a,"GW",6.492012,6.637648,6.804551,6.959527,7.039948,7.119373,7.192614,7.268321,7.350214,7.437059,7.534786,7.645259,7.765615,7.894361,8.037004,8.193121,8.360611,8.541153,8.734798,8.940833,9.158813,9.388836,9.631171,9.887894,10.159991,10.446146,10.747939,11.065733,11.401943,11.756226,12.130958,12.536905,12.967162,13.428954,13.916061,"2.3%"
Reference case with Clean Power Plan,"Electricity: End-Use Sectors: Capacity: Total": Reference case with Clean Power Plan,62-AEO2018.63.ref_cpp-d121317a,"GW",6.492016,6.638217,6.808084,6.964515,7.046752,7.129722,7.208391,7.287332,7.373545,7.468326,7.572998,7.690182,7.816992,7.952253,8.102479,8.26636,8.442558,8.632498,8.834874,9.050735,9.280004,9.521214,9.773806,10.041037,10.32446,10.623234,10.941041,11.279381,11.639379,12.022949,12.428844,12.861477,13.32228,13.814865,14.339936,"2.4%"
$15 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Total": $15 carbon allowance fee,62-AEO2018.63.co2fee15-d022318a,"GW",6.51814,6.669678,6.842115,7.009567,7.108583,7.203146,7.293454,7.388688,7.491124,7.600488,7.724795,7.864614,8.016223,8.185837,8.376403,8.587887,8.815258,9.060649,9.326298,9.612138,9.919571,10.246255,10.600368,10.966982,11.356157,11.77637,12.223571,12.706389,13.213499,13.746901,14.310493,14.91138,15.54749,16.225279,16.931608,"2.9%"
$25 carbon allowance fee,"Electricity: End-Use Sectors: Capacity: Total": $25 carbon allowance fee,62-AEO2018.63.co2fee25-d022318a,"GW",6.516926,6.672518,6.850091,7.026639,7.147887,7.262673,7.372817,7.493268,7.624543,7.768153,7.92925,8.108412,8.30416,8.520697,8.768267,9.034166,9.316138,9.621133,9.947563,10.296919,10.6694,11.061633,11.478744,11.926359,12.396263,12.890311,13.409359,13.955818,14.53227,15.137814,15.775379,16.444925,17.1451,17.882442,18.652277,"3.2%"
Electricity Sales,,62-AEO2018.65.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(billion kilowatthours),,62-AEO2018.66.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residential,"Electricity: Electricity Demand: Residential",62-AEO2018.67.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electricity Demand: Residential": Reference case,62-AEO2018.67.ref2018-d121317a,"BkWh",51.127289,49.242596,53.101845,54.811378,54.793308,55.091679,55.591274,56.100101,56.568481,57.051098,57.646305,58.292892,58.984322,59.706638,60.313091,60.951881,61.605247,62.295097,63.093647,63.930229,64.790726,65.627945,66.405334,67.18351,67.832542,68.518318,69.24073,70.018646,70.821877,71.668152,72.56646,73.220314,74.08017,74.572845,75.411934,"1.3%"
Reference case with Clean Power Plan,"Electricity: Electricity Demand: Residential": Reference case with Clean Power Plan,62-AEO2018.67.ref_cpp-d121317a,"BkWh",51.127289,49.242588,53.104012,54.808441,54.742592,55.000832,55.302006,55.62508,55.971886,56.285744,56.707241,57.223331,57.7915,58.416004,58.933449,59.509102,60.111084,60.75209,61.502724,62.287254,63.082012,63.874401,64.654716,65.432251,66.133446,66.865303,67.611748,68.389824,69.190926,69.980339,70.708305,71.414627,72.078049,72.76474,73.450768,"1.2%"
$15 carbon allowance fee,"Electricity: Electricity Demand: Residential": $15 carbon allowance fee,62-AEO2018.67.co2fee15-d022318a,"BkWh",51.127289,49.242592,53.103558,54.818687,54.348404,54.059223,54.22971,54.697735,55.241478,55.778152,56.390965,57.014305,57.650833,58.288445,58.833626,59.35006,59.907402,60.531231,61.230011,61.963276,62.706875,63.413139,63.596645,64.55233,65.239456,65.657677,66.279243,66.573555,67.268188,68.266403,69.147072,69.541,70.04612,70.231506,70.823341,"1.1%"
$25 carbon allowance fee,"Electricity: Electricity Demand: Residential": $25 carbon allowance fee,62-AEO2018.67.co2fee25-d022318a,"BkWh",51.127289,49.242592,53.106396,54.815243,54.062778,53.443253,53.424721,53.847553,54.419006,54.991337,55.60817,56.221554,56.853268,57.474728,57.725037,58.124527,58.845165,59.517483,60.197678,60.876659,61.577534,62.271854,62.913326,63.390388,63.813301,64.403534,65.043137,65.687477,66.337227,66.992935,67.627167,68.296288,68.890907,69.273277,69.871223,"1.1%"
Commercial/Other,"Electricity: Electricity Demand: Commercial/Other",62-AEO2018.68.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electricity Demand: Commercial/Other": Reference case,62-AEO2018.68.ref2018-d121317a,"BkWh",39.341797,39.271214,39.570976,40.292309,40.374107,40.5555,40.795902,41.077618,41.324318,41.56295,41.735729,41.93573,42.159801,42.402195,42.551575,42.728386,42.931648,43.154911,43.399548,43.66481,43.950794,44.241417,44.533394,44.841263,45.084206,45.368015,45.6796,46.0387,46.411053,46.826439,47.292133,47.721333,48.247715,48.69997,49.295673,"0.7%"
Reference case with Clean Power Plan,"Electricity: Electricity Demand: Commercial/Other": Reference case with Clean Power Plan,62-AEO2018.68.ref_cpp-d121317a,"BkWh",39.341808,39.271202,39.569218,40.289898,40.315884,40.452503,40.50246,40.612862,40.728195,40.774532,40.776337,40.832764,40.927193,41.055984,41.104176,41.187908,41.304764,41.445866,41.611454,41.798717,42.000454,42.212658,42.448959,42.702118,42.933479,43.201607,43.494267,43.820156,44.163139,44.52919,44.921951,45.350422,45.797329,46.288849,46.811596,"0.5%"
$15 carbon allowance fee,"Electricity: Electricity Demand: Commercial/Other": $15 carbon allowance fee,62-AEO2018.68.co2fee15-d022318a,"BkWh",39.341782,39.271221,39.569717,40.291878,40.135284,40.030636,40.104828,40.361393,40.640858,40.906269,41.095638,41.288712,41.494118,41.695156,41.808735,41.922417,42.080627,42.270149,42.470284,42.694275,42.932487,43.164436,43.203453,43.563606,43.826523,44.020409,44.288643,44.455944,44.772575,45.221405,45.665695,45.994595,46.377998,46.698669,47.184872,"0.6%"
$25 carbon allowance fee,"Electricity: Electricity Demand: Commercial/Other": $25 carbon allowance fee,62-AEO2018.68.co2fee25-d022318a,"BkWh",39.341789,39.271233,39.571022,40.291008,39.993782,39.728142,39.708221,39.939121,40.225075,40.503849,40.701263,40.901688,41.112732,41.31192,41.288105,41.355118,41.595444,41.813461,42.003784,42.195293,42.403362,42.617996,42.832287,42.986927,43.109577,43.335018,43.591022,43.867188,44.141033,44.438892,44.768433,45.157696,45.559311,45.931831,46.401779,"0.5%"
Industrial,"Electricity: Electricity Demand: Industrial",62-AEO2018.69.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electricity Demand: Industrial": Reference case,62-AEO2018.69.ref2018-d121317a,"BkWh",60.570328,61.515919,62.466187,64.135902,66.419403,67.459442,68.648293,69.736763,70.841209,71.351532,71.859222,72.55024,73.231171,73.748619,73.919487,74.387909,74.4272,74.694458,75.003616,75.469025,75.766281,76.220818,76.788826,77.222,77.520073,77.801933,77.942451,78.132225,78.022453,78.158188,78.417488,78.552666,78.606224,78.552246,78.488533,"0.7%"
Reference case with Clean Power Plan,"Electricity: Electricity Demand: Industrial": Reference case with Clean Power Plan,62-AEO2018.69.ref_cpp-d121317a,"BkWh",60.570152,61.515873,62.478573,64.141365,66.406319,67.366737,68.362114,69.297676,70.312042,70.760803,71.202911,71.761749,72.378769,72.692276,72.852661,73.242142,73.286781,73.496841,73.701302,74.078384,74.298531,74.653465,75.275909,75.728058,75.914223,76.140358,76.25798,76.370972,76.220596,76.296394,76.36377,76.282051,76.240959,76.009819,75.84536,"0.6%"
$15 carbon allowance fee,"Electricity: Electricity Demand: Industrial": $15 carbon allowance fee,62-AEO2018.69.co2fee15-d022318a,"BkWh",60.571079,61.491695,62.732487,63.904701,65.250481,65.70491,66.632812,67.678291,68.732574,69.139748,69.507477,69.98233,70.51458,70.662575,70.81131,70.914047,70.87381,70.872223,70.863411,70.873047,71.126236,70.975708,71.14917,71.090324,70.887016,70.791237,70.58313,70.271721,69.815216,69.37661,68.920532,68.393204,67.928329,67.373215,66.733635,"0.2%"
$25 carbon allowance fee,"Electricity: Electricity Demand: Industrial": $25 carbon allowance fee,62-AEO2018.69.co2fee25-d022318a,"BkWh",60.567909,61.480286,62.50341,63.603954,64.521133,64.681068,65.558235,66.609741,67.604034,67.99585,68.172897,68.487083,68.865784,69.010269,68.86409,68.913353,68.687103,68.529427,68.159317,68.188858,68.103119,67.946724,67.933975,67.738937,67.426964,67.109802,66.740486,66.320274,65.745285,65.181305,64.739136,64.135201,63.470486,62.668774,62.710136,"0.1%"
Transportation,"Electricity: Electricity Demand: Transportation",62-AEO2018.70.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electricity Demand: Transportation": Reference case,62-AEO2018.70.ref2018-d121317a,"BkWh",0.111875,0.145313,0.174171,0.221736,0.297789,0.397223,0.508472,0.628239,0.75631,0.904493,1.054403,1.196529,1.337208,1.482288,1.630847,1.781992,1.935615,2.091761,2.251176,2.411853,2.57251,2.73237,2.890715,3.048127,3.205262,3.349937,3.491843,3.630471,3.766805,3.901519,4.034427,4.167162,4.299743,4.432949,4.568406,"11.0%"
Reference case with Clean Power Plan,"Electricity: Electricity Demand: Transportation": Reference case with Clean Power Plan,62-AEO2018.70.ref_cpp-d121317a,"BkWh",0.111876,0.144348,0.173732,0.221905,0.298321,0.398008,0.508763,0.627277,0.754479,0.901361,1.049629,1.19013,1.328406,1.470683,1.615834,1.764092,1.914996,2.067895,2.223595,2.380711,2.537683,2.694143,2.849207,3.003191,3.156953,3.298415,3.43746,3.573273,3.706859,3.83857,3.968636,4.098497,4.22814,4.358563,4.491214,"11.0%"
$15 carbon allowance fee,"Electricity: Electricity Demand: Transportation": $15 carbon allowance fee,62-AEO2018.70.co2fee15-d022318a,"BkWh",0.111875,0.145312,0.174173,0.221799,0.296736,0.393722,0.501877,0.618163,0.743163,0.887792,1.032385,1.168507,1.303853,1.444218,1.588136,1.733377,1.880635,2.029997,2.182243,2.33551,2.488561,2.640005,2.78948,2.937818,3.085409,3.221034,3.353004,3.480865,3.606426,3.730098,3.851746,3.972974,4.093541,4.214723,4.337854,"10.8%"
$25 carbon allowance fee,"Electricity: Electricity Demand: Transportation": $25 carbon allowance fee,62-AEO2018.70.co2fee25-d022318a,"BkWh",0.111876,0.144347,0.173744,0.222147,0.296778,0.392305,0.499301,0.61402,0.736385,0.87895,1.020484,1.152899,1.284773,1.421693,1.562178,1.703786,1.84698,1.992787,2.14159,2.291757,2.441406,2.58949,2.736627,2.8829,3.028519,3.161732,3.291477,3.417778,3.541277,3.662689,3.782536,3.90229,4.02215,4.142299,4.26516,"10.8%"
Total Sales,"Electricity: Electricity Demand: Total Sales",62-AEO2018.71.,"BkWh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reference case,"Electricity: Electricity Demand: Total Sales": Reference case,62-AEO2018.71.ref2018-d121317a,"BkWh",151.151291,150.175034,155.313187,159.461334,161.884598,163.50383,165.543945,167.542709,169.490326,170.870087,172.29567,173.975388,175.712494,177.339722,178.415009,179.850159,180.899719,182.236221,183.747971,185.475937,187.080322,188.822556,190.618256,192.294907,193.64209,195.038193,196.35463,197.820038,199.022186,200.554306,202.310501,203.661484,205.233856,206.258026,207.764542,"1.0%"
Reference case with Clean Power Plan,"Electricity: Electricity Demand: Total Sales": Reference case with Clean Power Plan,62-AEO2018.71.ref_cpp-d121317a,"BkWh",151.151138,150.174011,155.325516,159.461609,161.763123,163.218079,164.675339,166.162903,167.766617,168.722427,169.736115,171.00798,172.425873,173.634949,174.506119,175.703247,176.61763,177.76268,179.039078,180.545074,181.918686,183.434662,185.22879,186.865601,188.138107,189.505676,190.801453,192.154205,193.281525,194.644485,195.962662,197.145599,198.344482,199.421967,200.598953,"0.9%"
$15 carbon allowance fee,"Electricity: Electricity Demand: Total Sales": $15 carbon allowance fee,62-AEO2018.71.co2fee15-d022318a,"BkWh",151.152023,150.150818,155.579926,159.237076,160.030914,160.188477,161.469223,163.355576,165.358063,166.71196,168.026459,169.453857,170.963394,172.090378,173.041809,173.919891,174.742477,175.703598,176.745941,177.866119,179.254166,180.193283,180.738739,182.144073,183.038406,183.690353,184.504013,184.782089,185.462402,186.594513,187.585052,187.901779,188.445999,188.518097,189.079712,"0.7%"
$25 carbon allowance fee,"Electricity: Electricity Demand: Total Sales": $25 carbon allowance fee,62-AEO2018.71.co2fee25-d022318a,"BkWh",151.148865,150.138443,155.354568,158.932358,158.874481,158.244766,159.190475,161.010437,162.984512,164.369995,165.502808,166.763229,168.116577,169.218597,169.439392,170.096786,170.974716,171.853149,172.502365,173.552567,174.525421,175.426056,176.416214,176.999161,177.378372,178.010086,178.666138,179.292725,179.764816,180.275818,180.917252,181.49147,181.942871,182.016174,183.248291,"0.6%"
